Recency,Frequency,Monetary,Total_Quantity,Avg_Order_Value,Purchase_Frequency,Customer_Value,Cluster
44,10,573.22,370,57.322,4.7,5732.200000000001,1
275,7,298.0,21,42.57142857142857,0.0,2086.0,1
8,13,1463.04,246,112.54153846153847,1.8461538461538463,19019.52,1
24,42,703.47,196,16.749285714285715,1.5238095238095237,29545.74,1
87,7,309.05,43,44.15,0.0,2163.35,1
62,71,1175.22,655,16.552394366197184,0.8450704225352113,83440.62,1
67,82,1378.4,770,16.809756097560978,1.8414634146341464,113028.8,1
213,5,354.12,76,70.824,8.2,1770.6,1
23,82,380.46999999999997,259,4.639878048780488,0.0,31198.539999999997,1
185,3,331.0,950,110.33333333333333,35.666666666666664,993.0,0
30,34,188.14,96,5.533529411764706,0.0,6396.759999999999,1
41,22,372.8,210,16.945454545454545,2.0,8201.6,1
204,4,216.5,110,54.125,24.25,866.0,1
8,116,17654.54,23075,152.19431034482758,2.25,2047926.6400000001,1
264,10,138.68,66,13.868,0.0,1386.8000000000002,1
17,72,509.58,302,7.0775,2.138888888888889,36689.76,1
11,63,2919.81,1749,46.34619047619047,1.0476190476190477,183948.03,1
175,2,750.0,1200,375.0,68.0,1500.0,0
39,91,2178.67,1280,23.941428571428574,2.340659340659341,198258.97,1
22,75,3075.04,1692,41.00053333333333,2.9066666666666667,230628.0,1
2,24,1662.3,670,69.2625,1.5416666666666667,39895.2,1
4,50,2483.63,1419,49.6726,7.26,124181.5,1
148,22,363.65,93,16.529545454545453,10.136363636363637,8000.299999999999,1
138,107,3006.15,1119,28.094859813084113,1.691588785046729,321658.05,1
127,2,594.0,120,297.0,0.0,1188.0,1
7,50,1335.19,673,26.7038,3.22,66759.5,1
16,28,164.23,129,5.8653571428571425,0.0,4598.44,1
8,720,16587.09,9526,23.037625,0.5055555555555555,11942704.8,1
160,28,405.38,370,14.477857142857143,0.0,11350.64,1
63,29,176.97,69,6.102413793103448,0.0,5132.13,1
87,30,933.7,481,31.123333333333335,7.966666666666667,28011.0,1
4,45,694.05,541,15.423333333333332,1.5555555555555556,31232.249999999996,1
34,84,2062.7000000000003,1472,24.555952380952384,3.8452380952380953,173266.80000000002,1
311,8,117.85,37,14.73125,0.0,942.8,1
77,25,415.8,252,16.632,3.72,10395.0,1
21,82,42055.96,28004,512.8775609756098,4.097560975609756,3448588.7199999997,1
23,106,607.53,499,5.7314150943396225,2.443396226415094,64398.18,1
1,129,2160.7,1853,16.749612403100773,2.4573643410852712,278730.3,1
16,62,1063.9,559,17.15967741935484,0.9838709677419355,65961.8,1
14,120,1504.27,1007,12.535583333333333,2.1,180512.4,1
25,9,114.14,140,12.682222222222222,0.0,1027.26,1
63,47,11581.8,4876,246.42127659574467,5.74468085106383,544344.6,1
54,99,913.54,411,9.227676767676767,0.3333333333333333,90440.45999999999,1
130,75,683.9,203,9.118666666666666,3.12,51292.5,1
35,30,604.51,289,20.150333333333332,10.633333333333333,18135.3,1
287,23,462.95,165,20.128260869565217,0.0,10647.85,1
143,97,1603.99,1165,16.535979381443298,2.3608247422680413,155587.03,1
15,116,2064.95,1080,17.801293103448273,2.1379310344827585,239534.19999999998,1
30,215,4167.22,2381,19.382418604651164,1.027906976744186,895952.3,1
1,23,1843.0,1380,80.1304347826087,0.9130434782608695,42389.0,1
8,63,1064.07,503,16.89,5.111111111111111,67036.40999999999,1
5,79,1387.79,653,17.566962025316457,0.9113924050632911,109635.41,1
9,17,329.85,84,19.40294117647059,0.0,5607.450000000001,1
0,180,4757.16,3664,26.428666666666665,1.4777777777777779,856288.7999999999,1
305,19,108.07,34,5.687894736842105,0.0,2053.33,1
9,238,4017.54,2549,16.880420168067225,1.3823529411764706,956174.52,1
6,16,266.39,129,16.649375,6.625,4262.24,1
7,95,1856.63,881,19.54347368421053,3.7578947368421054,176379.85,1
88,109,771.91,283,7.081743119266055,0.0,84138.19,1
9,10,160.18,75,16.018,0.0,1601.8000000000002,1
357,19,1660.9,438,87.41578947368421,0.6842105263157895,31557.100000000002,1
111,5,135.95,73,27.189999999999998,0.0,679.75,1
6,151,452.24,310,2.9949668874172186,2.0860927152317883,68288.24,1
3,305,11189.91,9289,36.68822950819672,1.2065573770491804,3412922.55,1
197,8,144.8,24,18.1,0.0,1158.4,1
211,22,738.6,561,33.57272727272727,0.0,16249.2,1
155,9,39.239999999999995,12,4.359999999999999,0.0,353.15999999999997,1
157,20,7374.900000000001,886,368.745,10.0,147498.0,1
29,20,372.21999999999997,242,18.610999999999997,5.15,7444.4,1
242,28,390.54,288,13.947857142857144,0.0,10935.12,1
18,4,97.5,26,24.375,0.0,390.0,1
0,76,1239.38,1533,16.30763157894737,0.35526315789473684,94192.88,1
73,28,558.7,219,19.95357142857143,4.428571428571429,15643.600000000002,1
291,92,535.32,136,5.818695652173914,0.0,49249.44,1
2,64,6924.110000000001,2943,108.18921875000001,5.640625,443143.04000000004,1
30,13,409.5,200,31.5,21.384615384615383,5323.5,1
22,31,503.76,405,16.25032258064516,2.870967741935484,15616.56,1
22,27,414.76,240,15.361481481481482,10.185185185185185,11198.52,1
3,61,974.4200000000001,459,15.97409836065574,4.327868852459017,59439.62,1
84,3,211.32,108,70.44,0.0,633.96,1
21,59,1226.89,664,20.794745762711866,4.983050847457627,72386.51000000001,1
195,28,455.88,342,16.28142857142857,1.75,12764.64,1
106,31,534.85,379,17.253225806451614,8.32258064516129,16580.350000000002,1
3,339,9818.82,5505,28.964070796460177,0.9498525073746312,3328579.98,1
317,7,120.94999999999999,73,17.27857142857143,0.0,846.6499999999999,1
105,6,149.05,103,24.84166666666667,18.166666666666668,894.3000000000001,1
11,404,5655.91,4822,13.999777227722772,0.8564356435643564,2284987.64,1
173,26,513.7,172,19.75769230769231,2.769230769230769,13356.2,1
55,4,81.57,55,20.3925,0.0,326.28,1
322,14,229.46999999999997,175,16.390714285714285,0.0,3212.5799999999995,1
371,3,50.550000000000004,13,16.85,0.0,151.65,1
8,89,1661.8400000000001,824,18.6723595505618,3.202247191011236,147903.76,1
0,219,4810.9400000000005,2224,21.967762557077627,1.6894977168949772,1053595.86,1
10,109,3466.2799999999997,905,31.800733944954125,2.477064220183486,377824.51999999996,1
52,176,3346.28,1617,19.012954545454548,1.1079545454545454,588945.28,1
72,47,789.89,527,16.806170212765956,1.0425531914893618,37124.83,1
6,1,204.0,48,204.0,0.0,204.0,1
15,458,7277.7,5435,15.890174672489083,0.6091703056768559,3333186.6,1
3,131,2616.38,1352,19.97236641221374,2.7022900763358777,342745.78,1
63,40,689.9,286,17.2475,1.625,27596.0,1
0,40,975.36,1620,24.384,6.85,39014.4,1
113,26,6912.0,17280,265.84615384615387,9.23076923076923,179712.0,1
22,45,661.3199999999999,798,14.695999999999998,0.4888888888888889,29759.399999999998,1
30,10,1247.5,134,124.75,32.2,12475.0,0
10,99,799.48,394,8.075555555555555,3.595959595959596,79148.52,1
51,71,1010.18,375,14.227887323943662,0.4788732394366197,71722.78,1
356,11,190.55,83,17.322727272727274,0.0,2096.05,1
54,37,642.77,369,17.372162162162162,8.486486486486486,23782.489999999998,1
73,27,921.88,644,34.1437037037037,6.888888888888889,24890.76,1
137,48,881.07,431,18.355625,2.4583333333333335,42291.36,1
79,28,908.46,360,32.445,7.5,25436.88,1
8,43,676.99,355,15.743953488372092,0.5581395348837209,29110.57,1
272,13,516.42,254,39.72461538461538,0.0,6713.459999999999,1
290,33,560.47,429,16.983939393939394,0.0,18495.510000000002,1
98,18,305.28000000000003,221,16.96,0.0,5495.040000000001,1
30,35,629.31,264,17.980285714285714,6.714285714285714,22025.85,1
31,172,3237.54,1391,18.822906976744186,1.9883720930232558,556856.88,1
13,136,1835.91,1238,13.499338235294118,2.2941176470588234,249683.76,1
63,14,656.6800000000001,268,46.90571428571429,18.071428571428573,9193.52,1
14,403,5836.86,3748,14.483523573200992,0.8709677419354839,2352254.58,1
211,18,348.15000000000003,222,19.34166666666667,0.0,6266.700000000001,1
77,76,1214.41,894,15.979078947368421,1.7763157894736843,92295.16,1
24,8,271.40000000000003,52,33.925000000000004,15.875,2171.2000000000003,1
249,8,183.4,35,22.925,0.0,1467.2,1
253,15,307.53,123,20.502,0.0,4612.95,1
71,10,248.61,107,24.861,0.0,2486.1000000000004,1
190,11,346.98,343,31.543636363636367,0.0,3816.78,1
12,69,1119.49,516,16.22449275362319,4.550724637681159,77244.81,1
372,14,205.86,74,14.704285714285716,0.0,2882.04,1
23,48,470.8,322,9.808333333333334,0.14583333333333334,22598.4,1
81,15,115.46000000000001,32,7.697333333333334,0.0,1731.9,1
9,2,344.0,200,172.0,154.5,688.0,0
0,425,4436.12,5885,10.437929411764706,0.8658823529411764,1885351.0,1
191,9,228.8,110,25.422222222222224,0.0,2059.2000000000003,1
266,7,177.15,69,25.307142857142857,0.0,1240.05,1
129,22,919.61,485,41.80045454545455,0.0,20231.420000000002,1
0,112,729.27,863,6.5113392857142856,3.2589285714285716,81678.23999999999,1
2,358,12627.94,5630,35.27357541899441,1.0139664804469273,4520802.5200000005,1
3,6,220.10000000000002,62,36.68333333333334,22.666666666666668,1320.6000000000001,1
178,6,58.08,120,9.68,0.0,348.48,1
11,1024,28337.38,19068,27.67322265625,0.3505859375,29017477.12,1
125,73,3613.63,4324,49.50178082191781,2.904109589041096,263794.99,1
3,18,303.75,187,16.875,3.9444444444444446,5467.5,1
157,22,416.08000000000004,216,18.912727272727274,6.2272727272727275,9153.76,1
2,1818,58825.83,31070,32.35744224422442,0.20132013201320131,106945358.94,1
8,155,8910.82,2263,57.48916129032258,2.3483870967741933,1381177.0999999999,1
27,21,345.82,466,16.467619047619046,0.0,7262.22,1
70,25,477.83,279,19.1132,11.52,11945.75,1
275,159,7832.47,3961,49.260817610062894,0.610062893081761,1245362.73,1
20,24,1927.3200000000002,1716,80.305,14.458333333333334,46255.68000000001,1
70,6,74.39999999999999,144,12.399999999999999,0.0,446.4,1
32,423,6010.42,2363,14.209030732860521,0.7730496453900709,2542407.66,1
0,572,28882.44,15968,50.49377622377622,0.5524475524475524,16520755.68,1
98,1,207.35999999999999,288,207.35999999999999,0.0,207.35999999999999,1
233,8,101.19,113,12.64875,0.0,809.52,1
0,304,6424.09,4204,21.131875,1.194078947368421,1952923.36,1
39,8,243.94,82,30.4925,0.0,1951.52,1
2,20,1098.48,504,54.924,17.55,21969.6,1
132,1,76.5,18,76.5,0.0,76.5,1
43,58,1531.6200000000001,1293,26.407241379310346,4.982758620689655,88833.96,1
372,10,350.06,298,35.006,0.0,3500.6,1
59,47,786.54,520,16.734893617021275,2.0638297872340425,36967.38,1
30,145,1488.67,388,10.266689655172414,1.9241379310344828,215857.15000000002,1
0,200,12245.960000000001,3045,61.229800000000004,1.825,2449192.0,1
11,120,2294.78,1567,19.12316666666667,1.4333333333333333,275373.60000000003,1
137,30,501.14,291,16.704666666666665,0.0,15034.199999999999,1
21,76,984.91,945,12.959342105263158,4.605263157894737,74853.16,1
19,79,1197.81,410,15.162151898734177,3.4050632911392404,94626.98999999999,1
238,1,30.599999999999998,12,30.599999999999998,0.0,30.599999999999998,1
268,50,283.73,252,5.674600000000001,0.0,14186.5,1
93,55,922.39,585,16.77072727272727,2.6545454545454548,50731.45,1
89,235,3866.33,2147,16.452468085106382,1.1446808510638298,908587.5499999999,1
4,140,2099.64,2143,14.997428571428571,2.5785714285714287,293949.6,1
77,15,259.17,127,17.278000000000002,0.0,3887.55,1
93,2,64.0,32,32.0,0.0,128.0,1
22,44,1073.3,447,24.393181818181816,3.727272727272727,47225.2,1
261,3,77.3,20,25.766666666666666,0.0,231.89999999999998,1
273,7,109.8,32,15.685714285714285,4.285714285714286,768.6,1
85,98,1793.58,1059,18.301836734693875,1.5714285714285714,175770.84,1
196,1,3096.0,4300,3096.0,0.0,3096.0,1
55,127,2607.61,1328,20.53236220472441,1.2283464566929134,331166.47000000003,1
10,704,3650.41,2226,5.185241477272727,0.42329545454545453,2569888.6399999997,1
21,63,962.39,473,15.276031746031746,5.555555555555555,60630.57,1
15,170,5064.94,2425,29.79376470588235,1.4294117647058824,861039.7999999999,1
107,46,423.72,186,9.211304347826088,5.608695652173913,19491.120000000003,1
84,135,2388.75,1548,17.694444444444443,1.7037037037037037,322481.25,1
18,23,307.09,258,13.351739130434781,0.0,7063.07,1
332,3,110.95,21,36.983333333333334,0.0,332.85,1
39,6,618.52,145,103.08666666666666,55.333333333333336,3711.12,0
25,17,228.91,154,13.465294117647058,0.0,3891.47,1
9,4,712.8000000000001,144,178.20000000000002,22.25,2851.2000000000003,1
28,319,3707.12,1975,11.621065830721003,1.0501567398119123,1182571.28,1
13,86,1676.06,1280,19.48906976744186,3.186046511627907,144141.16,1
295,74,1257.8700000000001,363,16.998243243243245,0.0,93082.38,1
5,15,486.22,418,32.41466666666667,0.0,7293.3,1
32,85,971.76,497,11.432470588235294,3.9411764705882355,82599.6,1
48,87,1741.22,1439,20.014022988505747,2.8505747126436782,151486.14,1
94,79,1201.06,784,15.203291139240505,2.8354430379746836,94883.73999999999,1
8,121,1437.85,1059,11.883057851239668,0.8760330578512396,173979.84999999998,1
21,4,91.8,56,22.95,0.0,367.2,1
312,8,112.75,29,14.09375,0.0,902.0,1
121,79,1688.29,1713,21.370759493670885,2.6835443037974684,133374.91,1
45,42,1021.48,1376,24.32095238095238,7.261904761904762,42902.16,1
282,41,417.2,216,10.175609756097561,0.0,17105.2,1
18,65,791.33,785,12.174307692307693,1.9230769230769231,51436.450000000004,1
35,131,1319.19,682,10.070152671755725,2.145038167938931,172813.89,1
63,13,712.88,272,54.83692307692308,14.461538461538462,9267.44,1
26,32,116.00999999999999,147,3.6253124999999997,0.0,3712.3199999999997,1
21,46,468.41,229,10.182826086956522,6.021739130434782,21546.86,1
3,43,353.65,277,8.224418604651163,8.44186046511628,15206.949999999999,1
15,314,2817.03,1395,8.971433121019109,1.1210191082802548,884547.42,1
45,72,492.84,453,6.845,0.0,35484.479999999996,1
64,17,282.45,91,16.61470588235294,0.0,4801.65,1
25,265,5725.47,3570,21.60554716981132,1.260377358490566,1517249.55,1
44,11,121.18,201,11.016363636363637,0.0,1332.98,1
7,94,3957.78,2208,42.10404255319149,3.4680851063829787,372031.32,1
14,181,1701.29,1692,9.39939226519337,1.5193370165745856,307933.49,1
267,1,71.4,12,71.4,0.0,71.4,1
39,79,1575.89,820,19.947974683544306,1.1265822784810127,124495.31000000001,1
336,37,236.02,95,6.378918918918919,0.0,8732.74,1
10,2,114.60000000000001,25,57.300000000000004,0.0,229.20000000000002,1
18,29,260.68,842,8.988965517241379,3.310344827586207,7559.72,1
94,63,911.94,595,14.475238095238096,1.7301587301587302,57452.22,1
60,29,117.88,50,4.0648275862068965,0.0,3418.52,1
135,3,60.7,26,20.233333333333334,0.0,182.10000000000002,1
10,110,1797.78,1224,16.343454545454545,2.272727272727273,197755.8,1
9,226,3401.2400000000002,2648,15.049734513274338,1.5530973451327434,768680.2400000001,1
3,119,9817.12,6176,82.49680672268909,3.0504201680672267,1168237.28,1
18,46,870.09,516,18.915,2.3260869565217392,40024.14,1
9,57,869.46,800,15.253684210526316,4.0701754385964914,49559.22,1
14,8,250.26000000000002,130,31.282500000000002,16.875,2002.0800000000002,1
58,149,1223.9,804,8.214093959731544,1.6778523489932886,182361.1,1
29,321,5891.61,4253,18.35392523364486,1.0311526479750779,1891206.8099999998,1
93,22,353.48,316,16.067272727272726,0.0,7776.56,1
9,56,1197.42,874,21.3825,6.25,67055.52,1
19,142,788.08,310,5.549859154929578,0.2887323943661972,111907.36,1
56,90,1520.58,1360,16.895333333333333,1.5777777777777777,136852.19999999998,1
267,5,333.74,297,66.748,0.0,1668.7,1
121,4,533.98,262,133.495,8.5,2135.92,1
126,5,62.63999999999999,88,12.527999999999999,0.0,313.2,1
77,21,819.2900000000001,196,39.01380952380953,7.523809523809524,17205.09,1
239,66,847.41,244,12.839545454545455,1.803030303030303,55929.06,1
199,5,163.20000000000002,88,32.64,6.2,816.0000000000001,1
59,108,2155.95,1518,19.9625,0.8425925925925926,232842.59999999998,1
2,32,6463.84,3416,201.995,11.1875,206842.88,1
272,16,108.21000000000001,80,6.7631250000000005,0.0,1731.3600000000001,1
201,9,257.7,99,28.633333333333333,0.0,2319.2999999999997,1
80,2,358.0,200,179.0,0.0,716.0,1
225,10,160.95,63,16.095,0.0,1609.5,1
3,611,2806.97,1665,4.5940589198036,0.5891980360065466,1715058.67,1
12,207,1357.6,778,6.558454106280193,1.1111111111111112,281023.19999999995,1
73,43,605.12,1004,14.072558139534884,6.069767441860465,26020.16,1
211,58,1031.07,441,17.77706896551724,0.0,59802.06,1
24,36,744.85,416,20.69027777777778,2.2777777777777777,26814.600000000002,1
16,31,700.73,298,22.604193548387098,11.064516129032258,21722.63,1
261,21,329.56,327,15.693333333333333,0.0,6920.76,1
95,67,663.65,298,9.905223880597015,4.014925373134329,44464.549999999996,1
111,13,270.40000000000003,130,20.800000000000004,7.769230769230769,3515.2000000000003,1
202,58,600.07,233,10.346034482758622,0.0,34804.060000000005,1
92,27,121.74000000000001,38,4.508888888888889,0.0,3286.9800000000005,1
50,16,430.5,125,26.90625,0.0,6888.0,1
17,141,1987.3,1602,14.094326241134752,2.2127659574468086,280209.3,1
17,25,501.12,328,20.0448,2.56,12528.0,1
124,26,465.68,305,17.91076923076923,2.4615384615384617,12107.68,1
91,23,711.41,546,30.93086956521739,7.304347826086956,16362.429999999998,1
156,36,1030.4,1572,28.622222222222224,5.055555555555555,37094.4,1
8,13,399.51,177,30.73153846153846,28.0,5193.63,0
11,38,698.58,287,18.383684210526315,5.078947368421052,26546.04,1
61,87,292.32,132,3.36,0.0,25431.84,1
60,8,557.62,142,69.7025,0.0,4460.96,1
268,9,944.1,210,104.9,1.8888888888888888,8496.9,1
262,11,200.29,125,18.208181818181817,0.0,2203.19,1
0,1677,7454.07,4780,4.444883720930233,0.19260584376863446,12500475.389999999,1
52,91,2107.66,1752,23.1610989010989,2.4175824175824174,191797.06,1
10,187,3834.2599999999998,4428,20.504064171122995,1.3101604278074865,717006.62,1
2,211,4521.49,1969,21.428862559241704,1.7251184834123223,954034.3899999999,1
17,440,3214.69,3658,7.306113636363636,0.5659090909090909,1414463.6,1
0,316,5346.2300000000005,3514,16.91844936708861,1.1645569620253164,1689408.6800000002,1
365,1,590.0,200,590.0,0.0,590.0,1
36,96,217.38,253,2.264375,0.0,20868.48,1
30,15,276.56,96,18.437333333333335,3.8666666666666667,4148.4,1
112,16,138.98,153,8.68625,0.0,2223.68,1
63,30,590.9300000000001,161,19.69766666666667,1.2,17727.9,1
15,8,258.4,176,32.3,14.625,2067.2,1
40,46,542.73,537,11.798478260869565,0.0,24965.58,1
77,9,137.75,73,15.305555555555555,0.0,1239.75,1
121,85,814.86,522,9.586588235294117,2.5176470588235293,69263.1,1
17,37,1132.14,307,30.59837837837838,5.45945945945946,41889.18,1
59,7,93.66,90,13.379999999999999,17.857142857142858,655.62,1
330,13,201.19,91,15.476153846153846,0.0,2615.47,1
22,187,2709.12,2051,14.487272727272726,1.4224598930481283,506605.44,1
155,42,361.11,233,8.597857142857142,0.0,15166.62,1
38,31,578.9399999999999,347,18.67548387096774,7.903225806451613,17947.14,1
189,54,873.74,453,16.18037037037037,1.0925925925925926,47181.96,1
359,10,201.20000000000002,82,20.12,0.0,2012.0000000000002,1
136,5,87.4,78,17.48,0.0,437.0,1
7,59,2089.85,963,35.421186440677964,1.0,123301.15,1
0,2,360.0,96,180.0,0.0,720.0,1
267,5,142.5,30,28.5,0.0,712.5,1
168,20,371.89,203,18.5945,0.0,7437.799999999999,1
103,81,618.09,345,7.630740740740741,2.3209876543209877,50065.29,1
154,1,63.75,5,63.75,0.0,63.75,1
350,21,300.42,238,14.305714285714286,0.0,6308.820000000001,1
3,81,2000.86,1232,24.701975308641973,4.54320987654321,162069.66,1
119,1,15.0,4,15.0,0.0,15.0,1
22,54,1385.51,843,25.657592592592593,3.3333333333333335,74817.54,1
6,107,1456.79,1544,13.614859813084111,2.8130841121495327,155876.53,1
27,72,1132.03,587,15.722638888888888,4.111111111111111,81506.16,1
3,26,598.57,305,23.02192307692308,5.576923076923077,15562.820000000002,1
21,78,1555.32,851,19.939999999999998,4.064102564102564,121314.95999999999,1
1,62,775.94,560,12.515161290322581,1.1612903225806452,48108.280000000006,1
36,87,5977.7300000000005,6948,68.70954022988506,2.4942528735632186,520062.51000000007,1
65,124,2273.68,1035,18.336129032258064,2.3548387096774195,281936.32,1
0,20,640.76,304,32.038,1.8,12815.2,1
4,476,10845.550000000001,4724,22.784768907563027,0.7563025210084033,5162481.800000001,1
77,106,1548.7,1096,14.610377358490567,1.2735849056603774,164162.2,1
